호선,통행일자,역명, 이용인원 , 승차인원 , 하차인원 
1,2023-08-03,부평시장,23395,11708,11687
1,2023-08-03,부평,12887,6549,6338
1,2023-08-03,동수,7304,3729,3575
1,2023-08-03,부평삼거리,4125,2060,2065
1,2023-08-03,간석오거리,18876,9858,9018
1,2023-08-03,인천시청,9289,4752,4537
1,2023-08-03,예술회관,21022,10199,10823
1,2023-08-03,인천터미널,24524,12019,12505
1,2023-08-03,문학경기장,3048,1537,1511
1,2023-08-03,선학,10218,5051,5167
1,2023-08-03,신연수,8451,4326,4125
1,2023-08-03,원인재,4920,2675,2245
1,2023-08-03,동춘,16882,8189,8693
1,2023-08-03,동막,8559,4581,3978
1,2023-08-03,캠퍼스타운,9747,4862,4885
1,2023-08-03,테크노파크,19675,9779,9896
1,2023-08-03,지식정보단지,7737,3791,3946
1,2023-08-03,인천대입구,11744,5853,5891
1,2023-08-03,센트럴파크(재외동포청),7462,3710,3752
1,2023-08-03,국제업무지구,3226,1657,1569
1,2023-08-03,송도달빛축제공원,8831,4400,4431
1,2023-08-04,계양,7027,3520,3507
1,2023-08-04,귤현,2049,834,1215
1,2023-08-04,박촌,6874,3593,3281
1,2023-08-04,임학,14396,7293,7103
1,2023-08-04,계산,18287,9286,9001
1,2023-08-04,경인교대입구,9834,4935,4899
1,2023-08-04,작전,24632,12557,12075
1,2023-08-04,갈산,16027,8096,7931
1,2023-08-04,부평구청,12273,5991,6282
1,2023-08-04,부평시장,24033,12040,11993
1,2023-08-04,부평,14487,7060,7427
1,2023-08-04,동수,7457,3875,3582
1,2023-08-04,부평삼거리,4252,2164,2088
1,2023-08-04,간석오거리,19485,10049,9436
1,2023-08-04,인천시청,9579,4810,4769
1,2023-08-04,예술회관,22250,10503,11747
1,2023-08-04,인천터미널,28175,13887,14288
1,2023-08-04,문학경기장,3066,1541,1525
1,2023-08-04,선학,10642,5311,5331
1,2023-08-04,신연수,8566,4371,4195
1,2023-08-04,원인재,5206,2608,2598
1,2023-08-04,동춘,17830,8562,9268
1,2023-08-04,동막,9342,4834,4508
1,2023-08-04,캠퍼스타운,10521,5199,5322
1,2023-08-04,테크노파크,21372,10611,10761
1,2023-08-04,지식정보단지,8191,4029,4162
1,2023-08-04,인천대입구,14982,7168,7814
1,2023-08-04,센트럴파크(재외동포청),8214,3946,4268
1,2023-08-04,국제업무지구,3661,1795,1866
1,2023-08-04,송도달빛축제공원,26899,13003,13896
1,2023-08-05,계양,5457,2604,2853
1,2023-08-05,귤현,1323,614,709
1,2023-08-05,박촌,4760,2447,2313
1,2023-08-05,임학,10189,5122,5067
1,2023-08-05,계산,14421,7262,7159
1,2023-08-05,경인교대입구,7620,3789,3831
1,2023-08-05,작전,17952,9143,8809
1,2023-08-05,갈산,8424,4363,4061
1,2023-08-05,부평구청,8723,4135,4588
1,2023-08-05,부평시장,16364,8228,8136
1,2023-08-05,부평,13062,6600,6462
1,2023-08-05,동수,5013,2590,2423
1,2023-08-05,부평삼거리,3658,1810,1848
1,2023-08-05,간석오거리,15070,7858,7212
1,2023-08-05,인천시청,6286,3263,3023
1,2023-08-05,예술회관,15908,7537,8371
1,2023-08-05,인천터미널,25806,12718,13088
1,2023-08-05,문학경기장,1615,784,831
1,2023-08-05,선학,9044,4537,4507
1,2023-08-05,신연수,5491,2828,2663
1,2023-08-05,원인재,3186,1592,1594
1,2023-08-05,동춘,14065,6867,7198
1,2023-08-05,동막,6138,3214,2924
1,2023-08-05,캠퍼스타운,7469,3852,3617
1,2023-08-05,테크노파크,17920,8766,9154
1,2023-08-05,지식정보단지,3886,2016,1870
1,2023-08-05,인천대입구,12477,6052,6425
1,2023-08-05,센트럴파크(재외동포청),7702,3707,3995
1,2023-08-05,국제업무지구,2023,994,1029
1,2023-08-05,송도달빛축제공원,27996,13484,14512
1,2023-08-06,계양,4053,1846,2207
1,2023-08-06,귤현,992,442,550
1,2023-08-06,박촌,3648,1908,1740
